"","fips_code","collection_week","previous_day_admission_adult_covid_confirmed_7_day_sum","previous_day_admission_pediatric_covid_confirmed_7_day_sum","previous_day_covid_ED_visits_7_day_sum","previous_day_admission_adult_covid_suspected_7_day_sum","previous_day_admission_pediatric_covid_suspected_7_day_sum"
"2213",28135,"2020-12-04",0,0,10,0,0
"2214",28139,"2020-11-20",4,0,9,0,0
"2215",28139,"2020-12-04",5,0,17,0,0
"2216",28145,"2020-11-27",13,0,183,5,0
"2217",28145,"2020-12-04",17,0,199,8,0
"2218",28147,"2020-11-27",0,0,16,0,0
"2219",28149,"2020-11-20",0,0,0,0,0
"2220",28151,"2020-11-20",4,0,0,0,0
"2221",28151,"2020-11-27",0,0,0,0,0
"2222",28151,"2020-12-04",6,0,0,0,0
"2223",28155,"2020-11-27",10,0,55,0,0
"2224",28155,"2020-12-04",4,0,58,0,0
"2225",28157,"2020-11-27",0,0,15,0,0
"2226",28157,"2020-12-04",0,0,14,0,0
"2227",28159,"2020-11-27",10,0,37,10,0
"2228",28159,"2020-12-04",13,0,25,6,0
"2229",28161,"2020-11-27",0,0,0,0,0
"2230",28161,"2020-12-04",0,0,0,0,0
"2231",28163,"2020-11-20",6,0,26,0,0
"2232",28163,"2020-12-04",4,0,41,0,0
"2233",29001,"2020-11-20",0,0,38,0,0
"2234",29001,"2020-11-27",0,0,44,0,0
"2235",29001,"2020-12-04",0,0,21,0,0
"2236",29005,"2020-11-27",7,0,16,0,0
"2237",29007,"2020-11-20",0,0,32,6,0
"2238",29009,"2020-11-27",6,0,42,0,0
"2239",29011,"2020-11-27",7,0,27,0,0
"2240",29011,"2020-12-04",4,0,28,0,0
"2241",29013,"2020-11-20",8,0,29,0,0
"2242",29019,"2020-11-27",98,0,338,99,5
"2243",29019,"2020-12-04",31,0,186,6,0
"2244",29021,"2020-11-20",84,0,192,20,0
"2245",29021,"2020-11-27",67,0,171,7,0
"2246",29021,"2020-12-04",64,0,161,8,0
"2247",29023,"2020-11-27",0,0,245,0,0
"2248",29023,"2020-12-04",0,0,306,0,0
"2249",29027,"2020-11-20",0,0,19,0,0
"2250",29029,"2020-11-20",24,0,108,0,0
"2251",29029,"2020-11-27",15,0,71,0,0
"2252",29029,"2020-12-04",33,0,98,0,0
"2253",29031,"2020-11-20",83,0,314,0,0
"2254",29031,"2020-11-27",62,0,376,0,0
"2255",29031,"2020-12-04",56,0,348,0,0
"2256",29033,"2020-11-20",19,0,4,0,0
"2257",29037,"2020-12-04",10,0,21,0,0
"2258",29039,"2020-11-27",9,0,13,0,0
"2259",29047,"2020-11-20",50,0,145,23,0
"2260",29047,"2020-11-27",87,0,186,120,0
"2261",29047,"2020-12-04",106,0,187,106,0
"2262",29049,"2020-11-20",31,0,31,19,0
"2263",29049,"2020-11-27",23,0,34,36,0
"2264",29049,"2020-12-04",10,0,32,20,0
"2265",29051,"2020-11-27",18,0,73,0,0
"2266",29051,"2020-12-04",10,0,116,39,0
"2267",29055,"2020-12-04",18,0,125,0,0
"2268",29065,"2020-12-04",9,0,46,0,0
"2269",29071,"2020-11-20",25,0,176,25,0
"2270",29071,"2020-11-27",20,0,184,31,0
"2271",29071,"2020-12-04",22,0,156,25,0
"2272",29075,"2020-11-27",9,0,9,0,0
"2273",29075,"2020-12-04",6,0,12,0,0
"2274",29077,"2020-11-20",0,0,0,0,0
"2275",29077,"2020-11-27",86,0,343,122,6
"2276",29077,"2020-12-04",78,0,344,122,10
"2277",29081,"2020-11-27",21,0,26,14,0
"2278",29081,"2020-12-04",25,0,15,11,0
"2279",29083,"2020-11-20",60,0,45,13,0
"2280",29083,"2020-12-04",13,0,52,24,0
"2281",29091,"2020-11-27",15,0,68,4,0
"2282",29091,"2020-12-04",18,0,75,6,0
"2283",29093,"2020-11-20",0,0,22,0,0
"2284",29095,"2020-11-20",134,0,695,79,0
"2285",29095,"2020-11-27",213,12,663,71,66
"2286",29095,"2020-12-04",308,0,590,78,0
"2287",29097,"2020-11-20",45,0,147,16,0
"2288",29097,"2020-11-27",48,0,55,7,0
"2289",29097,"2020-12-04",45,0,196,61,0
"2290",29099,"2020-11-20",15,0,130,50,0
"2291",29099,"2020-11-27",50,0,263,72,0
"2292",29099,"2020-12-04",42,0,269,96,0
"2293",29101,"2020-11-20",92,0,29,11,0
"2294",29101,"2020-12-04",77,0,40,13,0
"2295",29105,"2020-11-20",14,0,69,4,0
"2296",29105,"2020-11-27",6,0,80,4,0
"2297",29107,"2020-11-20",0,0,12,0,0
"2298",29107,"2020-12-04",0,0,6,0,0
"2299",29109,"2020-11-27",4,0,35,5,0
"2300",29113,"2020-11-20",6,0,103,10,0
"2301",29113,"2020-11-27",8,0,75,5,0
"2302",29113,"2020-12-04",7,0,89,10,0
"2303",29115,"2020-11-20",0,0,29,0,0
"2304",29115,"2020-11-27",0,0,26,0,0
"2305",29115,"2020-12-04",0,0,26,0,0
"2306",29117,"2020-11-20",4,0,54,0,0
"2307",29121,"2020-11-20",4,0,43,10,0
"2308",29123,"2020-11-20",5,0,10,0,0
"2309",29127,"2020-11-20",43,0,102,0,0
"2310",29127,"2020-11-27",42,0,124,0,0
"2311",29127,"2020-12-04",38,0,110,0,0
"2312",29143,"2020-12-04",16,0,111,7,0
"2313",29147,"2020-12-04",16,0,29,0,0
"2314",29155,"2020-11-27",27,0,7,8,0
"2315",29157,"2020-11-20",15,0,29,0,0
"2316",29157,"2020-11-27",9,0,32,0,0
"2317",29157,"2020-12-04",7,0,24,0,0
"2318",29159,"2020-11-27",22,0,41,29,0
"2319",29159,"2020-12-04",18,0,32,28,0
"2320",29161,"2020-11-27",36,0,67,0,0
"2321",29163,"2020-11-20",0,0,16,0,0
"2322",29165,"2020-11-20",13,0,184,7,0
"2323",29165,"2020-12-04",10,0,159,12,0
"2324",29167,"2020-11-20",18,0,68,0,0
"2325",29167,"2020-11-27",8,0,58,0,0
"2326",29167,"2020-12-04",13,0,68,0,0
"2327",29175,"2020-11-20",6,0,85,0,0
"2328",29175,"2020-11-27",4,0,63,0,0
"2329",29175,"2020-12-04",5,0,94,0,0
"2330",29183,"2020-11-20",23,0,353,43,0
"2331",29183,"2020-11-27",67,0,548,71,0
"2332",29183,"2020-12-04",30,0,356,34,0
"2333",29187,"2020-11-20",0,0,92,0,0
"2334",29187,"2020-11-27",12,0,308,8,0
"2335",29187,"2020-12-04",29,0,312,4,0
"2336",29189,"2020-11-20",200,5,1603,200,8
"2337",29189,"2020-11-27",262,4,1644,219,9
"2338",29189,"2020-12-04",202,0,1394,286,0
"2339",29195,"2020-11-27",5,0,63,17,0
"2340",29195,"2020-12-04",4,0,58,17,0
"2341",29207,"2020-11-20",10,0,49,0,0
"2342",29207,"2020-11-27",6,0,30,0,0
"2343",29207,"2020-12-04",5,0,28,0,0
"2344",29211,"2020-11-20",0,0,4,4,0
"2345",29211,"2020-12-04",0,0,5,0,0
"2346",29215,"2020-11-20",7,0,17,0,0
"2347",29215,"2020-11-27",7,0,14,0,0
"2348",29217,"2020-11-20",4,0,33,0,0
"2349",29217,"2020-11-27",6,0,27,0,0
"2350",29217,"2020-12-04",6,0,20,0,0
"2351",29510,"2020-11-20",77,0,465,97,0
"2352",29510,"2020-11-27",99,0,528,90,0
"2353",29510,"2020-12-04",103,0,602,116,0
"2354",30001,"2020-11-27",7,0,27,0,0
"2355",30001,"2020-12-04",5,0,12,0,0
"2356",30003,"2020-12-04",13,0,27,4,0
"2357",30009,"2020-12-04",4,0,7,0,0
"2358",30011,"2020-12-04",0,0,0,0,0
"2359",30013,"2020-11-20",9,0,32,0,0
"2360",30013,"2020-11-27",6,0,26,0,0
"2361",30013,"2020-12-04",24,0,55,0,0
"2362",30015,"2020-11-20",0,0,0,0,0
"2363",30015,"2020-11-27",0,0,0,0,0
"2364",30021,"2020-11-20",12,0,84,0,0
"2365",30021,"2020-11-27",9,0,46,0,0
"2366",30021,"2020-12-04",6,0,38,0,0
"2367",30023,"2020-11-20",6,0,51,0,0
"2368",30023,"2020-11-27",7,0,57,0,0
"2369",30023,"2020-12-04",5,0,52,0,0
"2370",30025,"2020-11-27",0,0,0,0,0
"2371",30027,"2020-11-20",50,0,29,0,0
"2372",30027,"2020-11-27",37,0,19,0,0
"2373",30027,"2020-12-04",34,0,13,0,0
"2374",30029,"2020-11-20",0,0,0,0,0
"2375",30029,"2020-11-27",0,0,0,0,0
"2376",30029,"2020-12-04",0,0,0,0,0
"2377",30031,"2020-11-20",41,0,50,6,0
"2378",30031,"2020-11-27",0,0,4,0,0
"2379",30033,"2020-11-20",0,0,0,0,0
"2380",30033,"2020-11-27",0,0,0,0,0
"2381",30033,"2020-12-04",0,0,0,0,0
"2382",30035,"2020-11-20",0,0,0,0,0
"2383",30035,"2020-12-04",0,0,0,0,0
"2384",30039,"2020-11-20",0,0,0,0,0
"2385",30041,"2020-11-20",8,0,34,0,0
"2386",30041,"2020-11-27",8,0,32,0,0
"2387",30047,"2020-11-20",19,0,32,6,0
"2388",30047,"2020-11-27",12,0,27,6,0
"2389",30047,"2020-12-04",19,0,30,4,0
"2390",30049,"2020-11-20",15,0,29,13,0
"2391",30049,"2020-12-04",20,0,30,4,0
"2392",30053,"2020-11-20",0,0,0,0,0
"2393",30053,"2020-11-27",0,0,0,0,0
"2394",30053,"2020-12-04",0,0,0,0,0
"2395",30055,"2020-11-20",0,0,0,0,0
"2396",30055,"2020-11-27",0,0,0,0,0
"2397",30055,"2020-12-04",0,0,0,0,0
"2398",30057,"2020-11-20",7,0,0,7,0
"2399",30057,"2020-11-27",0,0,0,0,0
"2400",30057,"2020-12-04",0,0,0,0,0
"2401",30061,"2020-12-04",0,0,8,4,0
"2402",30063,"2020-11-20",33,0,82,19,0
"2403",30065,"2020-12-04",0,0,9,0,0
"2404",30067,"2020-11-20",10,0,11,0,0
"2405",30073,"2020-11-20",0,0,0,0,0
"2406",30073,"2020-11-27",0,0,0,0,0
"2407",30073,"2020-12-04",0,0,5,0,0
"2408",30081,"2020-11-27",7,0,74,8,0
"2409",30081,"2020-12-04",6,0,57,5,0
"2410",30083,"2020-11-20",14,0,0,0,0
"2411",30083,"2020-11-27",0,0,0,0,0
"2412",30083,"2020-12-04",10,0,0,0,0
"2413",30087,"2020-12-04",0,0,4,0,0
"2414",30089,"2020-11-27",9,0,12,0,0
"2415",30089,"2020-12-04",8,0,13,0,0
"2416",30091,"2020-11-20",6,0,9,0,0
"2417",30093,"2020-11-27",28,4,43,15,0
"2418",30099,"2020-11-20",0,0,6,0,0
"2419",30099,"2020-12-04",0,0,0,0,0
"2420",30105,"2020-11-20",0,0,5,8,0
"2421",30105,"2020-11-27",0,0,11,6,0
"2422",30105,"2020-12-04",4,0,18,0,0
"2423",30111,"2020-11-20",10,0,0,0,0
"2424",30111,"2020-11-27",72,0,86,61,9
"2425",30111,"2020-12-04",8,0,0,0,0
"2426",31001,"2020-11-20",18,0,39,0,0
"2427",31001,"2020-11-27",20,4,25,0,0
"2428",31001,"2020-12-04",16,0,28,0,0
"2429",31011,"2020-11-27",7,0,5,0,0
"2430",31011,"2020-12-04",8,0,10,0,0
"2431",31013,"2020-11-27",6,0,26,4,0
"2432",31019,"2020-11-20",50,0,141,0,0
"2433",31019,"2020-11-27",36,0,140,0,0
"2434",31019,"2020-12-04",13,0,25,0,0
"2435",31021,"2020-11-20",0,0,6,0,0
"2436",31021,"2020-12-04",0,0,6,0,0
"2437",31029,"2020-11-20",0,0,4,0,0
"2438",31031,"2020-11-20",6,0,25,0,0
"2439",31031,"2020-11-27",5,0,12,0,0
"2440",31031,"2020-12-04",6,0,13,0,0
"2441",31033,"2020-11-20",6,0,8,0,0
"2442",31033,"2020-11-27",5,0,8,0,0
"2443",31033,"2020-12-04",6,0,16,0,0
"2444",31041,"2020-11-20",0,0,0,0,0
"2445",31041,"2020-12-04",4,0,13,0,0
"2446",31045,"2020-11-20",6,0,14,0,0
"2447",31047,"2020-11-20",5,0,7,0,0
"2448",31047,"2020-11-27",4,0,9,0,0
"2449",31053,"2020-11-20",16,0,79,0,0
"2450",31053,"2020-11-27",13,0,76,0,0
"2451",31055,"2020-11-20",21,0,84,28,0
"2452",31055,"2020-11-27",124,0,461,93,0
"2453",31055,"2020-12-04",89,0,381,89,0
"2454",31059,"2020-11-20",4,0,7,0,0
"2455",31059,"2020-11-27",5,0,8,0,0
"2456",31061,"2020-11-27",0,0,0,0,0
"2457",31061,"2020-12-04",0,0,0,0,0
"2458",31065,"2020-11-20",13,0,6,0,0
"2459",31065,"2020-12-04",7,0,15,0,0
"2460",31067,"2020-11-20",15,0,51,4,0
"2461",31067,"2020-11-27",21,0,43,4,0
"2462",31067,"2020-12-04",13,0,40,0,0
"2463",31069,"2020-11-20",8,0,0,0,0
"2464",31069,"2020-11-27",0,0,0,0,0
"2465",31069,"2020-12-04",0,0,0,0,0
"2466",31079,"2020-11-27",24,0,143,5,0
"2467",31079,"2020-12-04",15,0,127,7,0
"2468",31081,"2020-11-20",5,0,6,0,0
"2469",31089,"2020-11-20",8,0,9,0,0
"2470",31089,"2020-11-27",6,0,14,0,0
"2471",31093,"2020-11-20",6,0,13,0,0
"2472",31095,"2020-11-27",17,0,8,8,0
"2473",31101,"2020-11-27",6,0,12,10,0
"2474",31105,"2020-12-04",0,0,4,0,0
"2475",31107,"2020-11-20",7,0,8,0,0
"2476",31109,"2020-11-20",94,0,254,38,4
"2477",31109,"2020-11-27",34,0,111,27,0
"2478",31109,"2020-12-04",23,0,115,33,0
"2479",31111,"2020-11-20",24,0,66,0,0
"2480",31111,"2020-11-27",20,0,53,0,0
"2481",31111,"2020-12-04",31,0,69,0,0
"2482",31119,"2020-11-27",29,0,25,0,0
"2483",31119,"2020-12-04",24,0,16,0,0
"2484",31121,"2020-11-27",0,0,5,0,0
"2485",31121,"2020-12-04",0,0,5,0,0
"2486",31123,"2020-11-20",12,0,18,0,0
"2487",31123,"2020-11-27",7,0,4,0,0
"2488",31123,"2020-12-04",4,0,4,0,0
"2489",31125,"2020-11-20",0,0,0,0,0
"2490",31125,"2020-11-27",0,0,0,0,0
"2491",31127,"2020-11-20",0,0,0,0,0
"2492",31127,"2020-11-27",0,0,0,0,0
"2493",31127,"2020-12-04",0,0,0,0,0
"2494",31129,"2020-11-20",7,0,4,0,0
"2495",31131,"2020-11-27",0,0,4,0,0
"2496",31137,"2020-11-20",25,0,0,8,0
"2497",31137,"2020-11-27",25,0,12,11,0
"2498",31137,"2020-12-04",36,0,9,7,0
"2499",31139,"2020-11-20",0,0,0,0,0
"2500",31139,"2020-11-27",5,0,5,0,0
"2501",31141,"2020-11-20",20,0,75,17,0
"2502",31141,"2020-11-27",10,4,57,12,0
"2503",31141,"2020-12-04",8,0,47,0,0
"2504",31145,"2020-11-20",4,0,25,0,0
"2505",31145,"2020-11-27",10,0,32,0,0
"2506",31145,"2020-12-04",4,0,22,0,0
"2507",31149,"2020-11-20",0,0,0,0,0
"2508",31149,"2020-11-27",0,0,0,0,0
"2509",31151,"2020-11-20",0,0,0,0,0
"2510",31151,"2020-11-27",0,0,0,0,0
"2511",31151,"2020-12-04",0,0,9,0,0
"2512",31153,"2020-11-20",24,0,139,24,0
"2513",31153,"2020-11-27",8,0,95,10,0
"2514",31153,"2020-12-04",17,0,109,21,0
"2515",31155,"2020-11-20",0,0,6,0,0
"2516",31155,"2020-11-27",0,0,9,0,0
"2517",31157,"2020-12-04",21,0,136,0,0
"2518",31159,"2020-11-20",5,0,13,0,0
"2519",31175,"2020-12-04",8,0,6,0,0
"2520",31177,"2020-11-20",0,0,19,7,0
"2521",31181,"2020-11-20",0,0,0,0,0
"2522",31181,"2020-11-27",0,0,0,0,0
"2523",31181,"2020-12-04",0,0,0,0,0
"2524",31185,"2020-11-27",9,0,27,0,0
"2525",31185,"2020-12-04",5,0,30,0,0
"2526",32001,"2020-11-27",9,0,191,0,0
"2527",32003,"2020-11-20",476,0,2596,625,13
"2528",32003,"2020-11-27",628,0,3131,548,18
"2529",32003,"2020-12-04",563,0,2492,398,7
"2530",32005,"2020-11-20",30,0,54,0,0
"2531",32007,"2020-11-20",16,0,30,0,0
"2532",32007,"2020-12-04",6,0,47,0,0
"2533",32013,"2020-11-20",10,0,36,0,0
"2534",32013,"2020-11-27",9,0,31,0,0
"2535",32013,"2020-12-04",23,0,37,0,0
"2536",32015,"2020-11-20",0,0,6,0,0
"2537",32015,"2020-11-27",0,0,4,0,0
"2538",32017,"2020-11-20",0,0,0,0,0
"2539",32017,"2020-12-04",0,0,4,0,0
"2540",32023,"2020-11-27",4,0,51,18,0
"2541",32027,"2020-11-27",0,0,11,0,0
"2542",32031,"2020-11-20",114,5,245,0,0
"2543",32031,"2020-11-27",71,0,372,47,0
"2544",32031,"2020-12-04",51,0,204,0,0
"2545",32510,"2020-11-20",19,0,156,61,0
"2546",32510,"2020-11-27",31,0,139,40,0
"2547",32510,"2020-12-04",49,0,142,9,0
"2548",33001,"2020-11-27",7,0,62,9,0
"2549",33001,"2020-12-04",16,0,147,11,0
"2550",33003,"2020-11-20",0,0,355,4,0
"2551",33003,"2020-11-27",0,0,13,0,0
"2552",33003,"2020-12-04",0,0,394,10,0
"2553",33005,"2020-12-04",5,0,62,11,0
"2554",33007,"2020-11-27",0,0,0,0,0
"2555",33007,"2020-12-04",0,0,0,0,0
"2556",33009,"2020-11-20",0,0,39,5,0
"2557",33009,"2020-11-27",0,0,71,22,0
"2558",33009,"2020-12-04",16,0,84,16,0
"2559",33011,"2020-11-20",28,0,435,36,0
"2560",33011,"2020-11-27",34,0,154,0,0
"2561",33011,"2020-12-04",52,0,384,12,0
"2562",33013,"2020-11-20",4,0,116,0,0
"2563",33013,"2020-11-27",36,0,147,0,0
"2564",33013,"2020-12-04",38,0,145,0,0
"2565",33015,"2020-11-20",22,0,51,17,0
"2566",33015,"2020-11-27",9,0,32,18,0
"2567",33015,"2020-12-04",15,0,44,19,0
"2568",33017,"2020-11-20",6,0,42,41,0
"2569",33017,"2020-11-27",0,0,0,0,0
"2570",33017,"2020-12-04",0,0,0,0,0
"2571",33019,"2020-11-27",0,0,34,10,0
"2572",33019,"2020-12-04",0,0,29,7,0
"2573",34001,"2020-11-20",28,0,222,15,0
"2574",34001,"2020-11-27",34,0,247,24,0
"2575",34001,"2020-12-04",85,0,301,0,0
"2576",34003,"2020-11-20",70,0,355,26,0
"2577",34003,"2020-11-27",65,0,463,9,0
"2578",34003,"2020-12-04",102,0,558,186,9
"2579",34005,"2020-11-20",18,0,193,17,0
"2580",34005,"2020-11-27",20,0,146,10,0
"2581",34005,"2020-12-04",25,0,151,27,0
"2582",34007,"2020-11-20",38,0,250,36,0
"2583",34007,"2020-11-27",119,0,375,107,5
"2584",34007,"2020-12-04",50,0,228,33,0
"2585",34009,"2020-11-27",14,0,125,0,0
"2586",34009,"2020-12-04",35,0,149,0,0
"2587",34011,"2020-11-27",7,0,1330,15,0
"2588",34011,"2020-12-04",47,0,1564,50,0
"2589",34013,"2020-11-20",95,0,400,131,0
"2590",34013,"2020-11-27",148,0,261,127,0
"2591",34013,"2020-12-04",123,0,395,145,0
"2592",34017,"2020-11-20",103,0,283,5,0
"2593",34017,"2020-11-27",46,0,87,0,0
"2594",34017,"2020-12-04",80,0,171,9,0
"2595",34019,"2020-11-20",21,0,182,0,0
"2596",34019,"2020-11-27",20,0,202,0,0
"2597",34019,"2020-12-04",25,0,222,0,0
"2598",34021,"2020-11-20",114,0,403,5,0
"2599",34021,"2020-11-27",49,0,74,0,0
"2600",34021,"2020-12-04",122,0,147,5,0
"2601",34023,"2020-11-20",100,0,251,42,0
"2602",34023,"2020-11-27",253,5,389,53,0
"2603",34023,"2020-12-04",253,5,428,31,0
"2604",34025,"2020-11-20",90,4,174,32,0
"2605",34025,"2020-11-27",120,0,217,63,0
"2606",34025,"2020-12-04",76,0,170,15,0
"2607",34027,"2020-11-20",131,0,346,48,0
"2608",34027,"2020-11-27",29,0,51,10,0
"2609",34027,"2020-12-04",126,0,250,50,6
"2610",34029,"2020-11-20",112,0,219,45,0
"2611",34029,"2020-11-27",136,0,300,46,0
"2612",34029,"2020-12-04",173,0,327,43,0
"2613",34031,"2020-11-20",165,0,418,316,0
"2614",34031,"2020-11-27",138,0,390,327,0
"2615",34031,"2020-12-04",130,0,346,284,0
"2616",34033,"2020-11-20",0,0,108,36,0
"2617",34033,"2020-11-27",0,0,91,37,0
"2618",34033,"2020-12-04",0,0,77,33,0
"2619",34035,"2020-11-20",0,0,0,0,0
"2620",34035,"2020-11-27",65,0,104,0,0
"2621",34035,"2020-12-04",67,0,99,0,0
"2622",34037,"2020-11-20",7,0,34,17,0
"2623",34037,"2020-11-27",15,0,38,7,0
"2624",34037,"2020-12-04",15,0,36,23,0
"2625",34039,"2020-11-20",22,0,39,0,0
"2626",34039,"2020-11-27",105,0,274,26,0
"2627",34039,"2020-12-04",23,0,111,11,0
"2628",34041,"2020-11-20",16,0,114,5,0
"2629",34041,"2020-11-27",8,0,28,8,0
"2630",34041,"2020-12-04",12,0,28,9,0
"2631",35001,"2020-11-20",37,0,98,6,0
"2632",35001,"2020-11-27",70,0,139,12,0
"2633",35001,"2020-12-04",18,0,37,4,0
"2634",35005,"2020-11-20",9,0,16,0,0
"2635",35005,"2020-11-27",10,0,16,0,0
"2636",35005,"2020-12-04",7,0,16,0,0
"2637",35006,"2020-11-20",41,0,32,0,0
"2638",35006,"2020-11-27",24,0,12,0,0
"2639",35006,"2020-12-04",36,0,18,0,0
"2640",35007,"2020-11-20",8,0,29,0,0
"2641",35007,"2020-11-27",6,0,27,0,0
"2642",35007,"2020-12-04",4,0,19,0,0
"2643",35009,"2020-11-27",18,0,70,7,0
"2644",35009,"2020-12-04",15,0,110,15,0
"2645",35013,"2020-11-20",43,10,101,0,0
"2646",35013,"2020-11-27",0,0,0,0,0
"2647",35013,"2020-12-04",37,0,67,0,0
"2648",35015,"2020-11-20",5,0,96,4,0
"2649",35015,"2020-12-04",12,0,55,0,0
"2650",35019,"2020-11-20",6,0,8,0,0
"2651",35019,"2020-12-04",7,0,9,84,0
"2652",35025,"2020-11-20",15,0,55,0,0
"2653",35025,"2020-11-27",11,0,67,0,0
"2654",35027,"2020-11-20",9,0,41,0,0
"2655",35027,"2020-12-04",8,0,60,4,0
"2656",35029,"2020-11-20",0,0,69,0,0
"2657",35031,"2020-11-20",15,0,110,6,0
"2658",35031,"2020-11-27",8,0,94,5,0
"2659",35031,"2020-12-04",24,0,114,7,0
"2660",35035,"2020-11-20",7,0,108,0,0
"2661",35035,"2020-11-27",9,0,102,0,0
"2662",35035,"2020-12-04",16,0,118,0,0
"2663",35037,"2020-11-27",0,0,12,0,0
"2664",35039,"2020-12-04",10,0,56,10,0
"2665",35043,"2020-11-27",34,0,82,7,0
"2666",35043,"2020-12-04",33,0,59,8,0
"2667",35049,"2020-11-20",39,0,80,0,0
"2668",35049,"2020-11-27",66,0,147,5,0
"2669",35049,"2020-12-04",29,0,191,10,0
"2670",35051,"2020-11-27",16,0,103,5,0
"2671",35051,"2020-12-04",8,0,125,9,0
"2672",35053,"2020-12-04",0,0,22,0,0
"2673",35055,"2020-11-20",7,0,170,4,0
"2674",35059,"2020-11-20",0,0,5,0,0
"2675",35059,"2020-11-27",0,0,5,0,0
"2676",36001,"2020-11-20",34,0,203,0,0
"2677",36001,"2020-12-04",49,0,247,8,0
"2678",36003,"2020-11-20",11,0,18,5,0
"2679",36003,"2020-11-27",10,0,14,7,0
"2680",36003,"2020-12-04",4,0,17,6,0
"2681",36005,"2020-11-20",91,4,1737,16,4
"2682",36005,"2020-11-27",18,0,70,26,5
"2683",36005,"2020-12-04",172,5,1935,49,7
"2684",36007,"2020-11-20",52,0,318,5,0
"2685",36007,"2020-11-27",45,0,325,0,0
"2686",36007,"2020-12-04",38,0,44,0,0
"2687",36009,"2020-11-20",10,0,319,24,0
"2688",36009,"2020-12-04",25,0,114,13,0
"2689",36011,"2020-11-20",11,0,69,0,0
"2690",36011,"2020-11-27",12,0,76,0,0
"2691",36011,"2020-12-04",14,0,120,0,0
"2692",36013,"2020-11-20",4,0,44,0,0
"2693",36013,"2020-11-27",5,0,47,0,0
"2694",36013,"2020-12-04",9,0,20,0,0
"2695",36015,"2020-11-20",34,0,285,0,0
"2696",36015,"2020-12-04",25,0,311,0,0
"2697",36017,"2020-12-04",4,0,31,5,0
"2698",36021,"2020-11-27",10,0,22,0,0
"2699",36021,"2020-12-04",8,0,33,5,0
"2700",36023,"2020-11-20",9,0,84,4,0
"2701",36023,"2020-11-27",10,0,90,4,0
"2702",36023,"2020-12-04",15,0,120,5,0
"2703",36027,"2020-11-20",34,0,158,58,0
"2704",36027,"2020-11-27",73,0,178,48,0
"2705",36027,"2020-12-04",90,0,192,26,0
"2706",36029,"2020-11-20",617,0,652,127,0
"2707",36029,"2020-11-27",634,0,585,148,0
"2708",36029,"2020-12-04",758,0,632,118,0
"2709",36033,"2020-11-27",0,0,23,4,0
"2710",36033,"2020-12-04",0,0,0,0,0
"2711",36035,"2020-11-20",13,0,18,25,0
"2712",36035,"2020-12-04",63,0,11,0,0
"2713",36037,"2020-11-20",19,0,107,0,0
"2714",36037,"2020-11-27",28,0,114,0,0
"2715",36037,"2020-12-04",20,0,116,0,0
"2716",36043,"2020-11-27",0,0,28,0,0
"2717",36043,"2020-12-04",4,0,43,0,0
"2718",36045,"2020-11-20",5,0,33,0,0
"2719",36045,"2020-11-27",9,0,29,5,0
"2720",36045,"2020-12-04",15,0,39,13,0
"2721",36047,"2020-11-20",63,0,439,132,0
"2722",36047,"2020-11-27",50,0,343,130,0
"2723",36047,"2020-12-04",82,6,256,115,0
"2724",36049,"2020-11-27",4,0,9,0,0
"2725",36051,"2020-11-20",7,0,0,7,0
"2726",36053,"2020-11-20",5,0,47,0,0
"2727",36053,"2020-11-27",10,0,49,0,0
"2728",36053,"2020-12-04",10,0,59,0,0
"2729",36055,"2020-11-20",121,0,1160,0,0
"2730",36055,"2020-11-27",214,4,1288,46,6
"2731",36055,"2020-12-04",263,0,1190,0,0
"2732",36057,"2020-11-20",0,0,15,15,0
"2733",36057,"2020-11-27",4,0,15,11,0
"2734",36059,"2020-11-20",140,0,416,30,0
"2735",36059,"2020-11-27",162,0,299,15,0
"2736",36059,"2020-12-04",81,0,266,11,0
"2737",36061,"2020-11-20",100,0,1898,114,6
"2738",36061,"2020-11-27",182,0,3506,178,14
"2739",36061,"2020-12-04",287,5,2185,392,24
"2740",36063,"2020-11-20",15,0,49,0,0
"2741",36063,"2020-11-27",12,0,63,21,0
"2742",36063,"2020-12-04",21,0,127,14,0
"2743",36065,"2020-11-20",25,0,636,25,0
"2744",36065,"2020-11-27",44,0,629,16,0
"2745",36065,"2020-12-04",48,0,293,4,0
"2746",36067,"2020-11-20",73,0,85,0,0
"2747",36067,"2020-11-27",162,4,1468,235,49
"2748",36067,"2020-12-04",225,4,1495,219,52
"2749",36069,"2020-11-20",16,0,28,8,0
"2750",36069,"2020-11-27",31,0,55,10,0
"2751",36069,"2020-12-04",22,0,93,7,0
"2752",36071,"2020-11-20",68,0,151,37,0
"2753",36071,"2020-11-27",24,0,23,24,0
"2754",36071,"2020-12-04",30,0,25,24,0
"2755",36075,"2020-11-27",14,0,194,0,0
"2756",36077,"2020-11-20",7,0,0,0,0
"2757",36077,"2020-11-27",9,0,59,0,0
"2758",36077,"2020-12-04",8,0,52,0,0
"2759",36079,"2020-11-20",8,0,96,41,0
"2760",36079,"2020-11-27",11,0,70,10,0
"2761",36079,"2020-12-04",15,0,65,12,0
"2762",36081,"2020-11-20",45,0,101,162,6
"2763",36081,"2020-11-27",38,0,12,21,0
"2764",36081,"2020-12-04",139,4,265,5,4
"2765",36083,"2020-11-20",13,0,112,17,0
